0.067870	-0.00128101	0.00357801
0.155431	0.000219537	0.002307
0.251797	-0.0109549	0.00193918
0.349481	-0.0145313	0.00189848
0.448136	-0.0225112	0.00214288
0.547082	-0.0231469	0.00251428
0.646201	-0.0344192	0.00314831
0.745191	-0.0505352	0.0042477
0.844268	-0.0316592	0.00617231
0.943535	-0.0393722	0.0096496
1.042894	-0.0802753	0.0169118
1.142434	-0.103811	0.0344011
1.242379	-0.0525766	0.0957575
